Year,YearEnd,State_Abbr,State,Value_Type,Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategoryId1,StratificationID1
2011,2011,AK,Alaska,Value,23.3,23.3,16.1,32.4,128.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,2,RACE,RACE2PLUS
2011,2011,AK,Alaska,Value,35.5,35.5,22.7,50.9,63.0,,,,,,Other,OWS,OWS1,Q036,VALUE,2,RACE,RACEOTH
2011,2011,AK,Alaska,Value,29.5,29.5,24.5,35.0,562.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,2,AGEYR,AGEYR3544
2011,2011,AK,Alaska,Value,28.0,28.0,24.9,31.3,1620.0,,,,Male,,,OWS,OWS1,Q036,VALUE,2,SEX,MALE
2011,2011,AK,Alaska,Value,26.7,26.7,23.9,29.7,1716.0,,,,Female,,,OWS,OWS1,Q036,VALUE,2,SEX,FEMALE
2011,2011,AK,Alaska,Value,25.8,25.8,22.3,29.6,954.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,2,EDU,EDUCOTEC
2011,2011,AK,Alaska,Value,31.5,31.5,20.4,45.1,84.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,2,RACE,RACEHIS
2011,2011,AK,Alaska,Value,30.9,30.9,25.7,36.6,477.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,2,RACE,RACENAA
2011,2011,AK,Alaska,Value,33.4,33.4,29.1,38.0,776.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,2,AGEYR,AGEYR5564
2011,2011,AK,Alaska,Value,27.4,27.4,25.3,29.7,3336.0,Total,,,,,,OWS,OWS1,Q036,VALUE,2,OVR,OVERALL
2011,2011,AK,Alaska,Value,29.3,29.3,24.1,35.0,600.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,2,AGEYR,AGEYR65PLUS
2011,2011,AK,Alaska,Value,22.7,22.7,17.5,28.8,434.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,2,INC,INCNR
2011,2011,AK,Alaska,Value,30.2,30.2,24.1,37.2,377.0,,,,,"$15,000 - $24,999",,OWS,OWS1,Q036,VALUE,2,INC,INC1525
2011,2011,AK,Alaska,Value,28.8,28.8,21.4,37.6,245.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,2,EDU,EDUHS
2011,2011,AK,Alaska,Value,25.9,25.9,23.6,28.2,2425.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,2,RACE,RACEWHT
2011,2011,AK,Alaska,Value,33.1,33.1,28.8,37.7,981.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,2,EDU,EDUHSGRAD
2011,2011,AK,Alaska,Value,32.2,32.2,23.1,42.9,224.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,2,INC,INC2535
2011,2011,AK,Alaska,Value,33.6,33.6,25.4,42.9,271.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,2,INC,INCLESS15
2011,2011,AK,Alaska,Value,29.2,29.2,25.2,33.5,735.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,2,AGEYR,AGEYR4554
2011,2011,AK,Alaska,Value,19.8,19.8,13.4,28.4,212.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,2,AGEYR,AGEYR1824
2011,2011,AK,Alaska,Value,27.8,27.8,23.3,32.9,524.0,,,,,"$50,000 - $74,999",,OWS,OWS1,Q036,VALUE,2,INC,INC5075
2011,2011,AK,Alaska,Value,24.5,24.5,18.3,32.0,397.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,2,INC,INC3550
2011,2011,AK,Alaska,Value,22.1,22.1,19.1,25.5,1150.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,2,EDU,EDUCOGRAD
2011,2011,AK,Alaska,Value,23.5,23.5,18.6,29.2,451.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,2,AGEYR,AGEYR2534
2011,2011,AK,Alaska,Value,26.9,26.9,23.5,30.7,1109.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,2,INC,INC75PLUS
2011,2011,AL,Alabama,Value,35.5,35.5,31.6,39.6,865.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,1,AGEYR,AGEYR3544
2011,2011,AL,Alabama,Value,35.8,35.8,31.1,40.8,757.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,1,INC,INC2535
2011,2011,AL,Alabama,Value,27.8,27.8,14.4,46.9,58.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,1,RACE,RACE2PLUS
2011,2011,AL,Alabama,Value,32.8,32.8,30.2,35.6,2402.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,1,EDU,EDUHSGRAD
2011,2011,AL,Alabama,Value,34.1,34.1,29.7,38.8,785.0,,,,,"$50,000 - $74,999",,OWS,OWS1,Q036,VALUE,1,INC,INC5075
2011,2011,AL,Alabama,Value,33.6,33.6,29.9,37.6,1153.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,1,EDU,EDUHS
2011,2011,AL,Alabama,Value,34.8,34.8,31.3,38.5,1367.0,,,,,"$15,000 - $24,999",,OWS,OWS1,Q036,VALUE,1,INC,INC1525
2011,2011,AL,Alabama,Value,29.8,29.8,28.0,31.6,5042.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,1,RACE,RACEWHT
2011,2011,AL,Alabama,Value,33.8,33.8,31.0,36.8,1925.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,1,EDU,EDUCOTEC
2011,2011,AL,Alabama,Value,23.8,23.8,20.7,27.3,1297.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,1,INC,INCNR
2011,2011,AL,Alabama,Value,32.3,32.3,29.9,34.7,2581.0,,,,Male,,,OWS,OWS1,Q036,VALUE,1,SEX,MALE
2011,2011,AL,Alabama,Value,36.4,36.4,33.4,39.5,1676.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,1,AGEYR,AGEYR5564
2011,2011,AL,Alabama,Value,16.3,16.3,12.6,20.9,356.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,1,AGEYR,AGEYR1824
2011,2011,AL,Alabama,Value,32.9,32.9,18.4,51.7,61.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,1,RACE,RACENAA
2011,2011,AL,Alabama,Value,38.0,38.0,34.5,41.5,1288.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,1,AGEYR,AGEYR4554
2011,2011,CO,Colorado,Value,30.7,30.7,19.6,44.8,89.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,8,RACE,RACENAA
2011,2011,AL,Alabama,Value,38.5,38.5,34.4,42.8,1112.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,1,INC,INCLESS15
2011,2011,AL,Alabama,Value,28.8,28.8,25.4,32.5,1125.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,1,INC,INC75PLUS
2011,2011,AL,Alabama,Value,31.8,31.8,30.0,33.6,4723.0,,,,Female,,,OWS,OWS1,Q036,VALUE,1,SEX,FEMALE
2011,2011,AL,Alabama,Value,32.0,32.0,30.5,33.5,7304.0,Total,,,,,,OWS,OWS1,Q036,VALUE,1,OVR,OVERALL
2011,2011,AL,Alabama,Value,28.6,28.6,17.5,43.1,115.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,1,RACE,RACEHIS
2011,2011,AL,Alabama,Value,26.4,26.4,23.7,29.3,1812.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,1,EDU,EDUCOGRAD
2011,2011,AL,Alabama,Value,40.1,40.1,36.9,43.3,1878.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,1,RACE,RACEBLK
2011,2011,AL,Alabama,Value,27.1,27.1,24.9,29.3,2521.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,1,AGEYR,AGEYR65PLUS
2011,2011,AL,Alabama,Value,35.2,35.2,30.7,40.0,598.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,1,AGEYR,AGEYR2534
2011,2011,AL,Alabama,Value,32.3,32.3,28.0,36.8,861.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,1,INC,INC3550
2011,2011,AR,Arkansas,Value,30.9,30.9,28.8,33.1,4527.0,Total,,,,,,OWS,OWS1,Q036,VALUE,5,OVR,OVERALL
2011,2011,AR,Arkansas,Value,32.9,32.9,27.5,38.9,430.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,5,AGEYR,AGEYR3544
2011,2011,AR,Arkansas,Value,27.8,27.8,23.3,32.7,718.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,5,INC,INC75PLUS
2011,2011,AR,Arkansas,Value,26.4,26.4,14.2,43.8,80.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,5,RACE,RACE2PLUS
2011,2011,AR,Arkansas,Value,36.4,36.4,32.0,41.0,742.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,5,AGEYR,AGEYR4554
2011,2011,AR,Arkansas,Value,36.9,36.9,33.2,40.7,1082.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,5,AGEYR,AGEYR5564
2011,2011,AR,Arkansas,Value,19.3,19.3,10.3,33.3,58.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,5,RACE,RACENAA
2011,2011,AR,Arkansas,Value,30.6,30.6,25.2,36.7,528.0,,,,,"$50,000 - $74,999",,OWS,OWS1,Q036,VALUE,5,INC,INC5075
2011,2011,AR,Arkansas,Value,33.0,33.0,29.5,36.8,1645.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,5,EDU,EDUHSGRAD
2011,2011,AR,Arkansas,Value,26.4,26.4,22.9,30.2,1175.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,5,EDU,EDUCOGRAD
2011,2011,AR,Arkansas,Value,24.9,24.9,19.9,30.7,632.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,5,INC,INCNR
2011,2011,AR,Arkansas,Value,31.2,31.2,28.5,33.9,2846.0,,,,Female,,,OWS,OWS1,Q036,VALUE,5,SEX,FEMALE
2011,2011,AR,Arkansas,Value,37.2,37.2,30.8,44.1,524.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,5,INC,INC2535
2011,2011,AR,Arkansas,Value,31.1,31.1,26.0,36.8,628.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,5,EDU,EDUHS
2011,2011,AR,Arkansas,Value,33.8,33.8,28.3,39.7,701.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,5,INC,INCLESS15
2011,2011,AR,Arkansas,Value,26.1,26.1,23.6,28.8,1842.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,5,AGEYR,AGEYR65PLUS
2011,2011,AR,Arkansas,Value,23.0,23.0,16.1,31.9,136.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,5,AGEYR,AGEYR1824
2011,2011,AR,Arkansas,Value,29.3,29.3,23.2,36.3,295.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,5,AGEYR,AGEYR2534
2011,2011,AR,Arkansas,Value,30.4,30.4,25.7,35.6,860.0,,,,,"$15,000 - $24,999",,OWS,OWS1,Q036,VALUE,5,INC,INC1525
2011,2011,AR,Arkansas,Value,18.4,18.4,11.3,28.7,126.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,5,RACE,RACEHIS
2011,2011,AR,Arkansas,Value,30.7,30.7,27.5,34.1,1681.0,,,,Male,,,OWS,OWS1,Q036,VALUE,5,SEX,MALE
2011,2011,AR,Arkansas,Value,38.1,38.1,31.4,45.3,592.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,5,RACE,RACEBLK
2011,2011,AR,Arkansas,Value,31.7,31.7,26.1,37.9,564.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,5,INC,INC3550
2011,2011,AR,Arkansas,Value,31.0,31.0,28.7,33.4,3563.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,5,RACE,RACEWHT
2011,2011,AR,Arkansas,Value,31.0,31.0,27.0,35.3,1070.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,5,EDU,EDUCOTEC
2011,2011,AZ,Arizona,Value,23.6,23.6,17.6,30.8,471.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,4,AGEYR,AGEYR2534
2011,2011,AZ,Arizona,Value,25.1,25.1,20.2,30.7,830.0,,,,,"$50,000 - $74,999",,OWS,OWS1,Q036,VALUE,4,INC,INC5075
2011,2011,AZ,Arizona,Value,18.7,18.7,12.7,26.7,240.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,4,AGEYR,AGEYR1824
2011,2011,AZ,Arizona,Value,24.4,24.4,21.5,27.6,2474.0,,,,Male,,,OWS,OWS1,Q036,VALUE,4,SEX,MALE
2011,2011,AZ,Arizona,Value,20.7,20.7,16.4,25.8,834.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,4,INC,INC3550
2011,2011,AZ,Arizona,Value,25.2,25.2,21.5,29.3,1655.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,4,EDU,EDUHSGRAD
2011,2011,AZ,Arizona,Value,29.6,29.6,25.0,34.6,963.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,4,AGEYR,AGEYR4554
2011,2011,AZ,Arizona,Value,22.6,22.6,19.9,25.7,2475.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,4,AGEYR,AGEYR65PLUS
2011,2011,AZ,Arizona,Value,26.5,26.5,19.9,34.3,654.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,4,INC,INC2535
2011,2011,OR,Oregon,Value,24.6,24.6,22.4,27.0,1957.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,41,AGEYR,AGEYR65PLUS
2011,2011,AZ,Arizona,Value,33.8,33.8,28.3,39.7,996.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,4,RACE,RACEHIS
2011,2011,AZ,Arizona,Value,25.8,25.8,22.9,29.0,3676.0,,,,Female,,,OWS,OWS1,Q036,VALUE,4,SEX,FEMALE
2011,2011,AZ,Arizona,Value,26.8,26.8,16.6,40.3,103.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,4,RACE,RACEBLK
2011,2011,AZ,Arizona,Value,34.1,34.1,26.1,43.1,760.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,4,INC,INCLESS15
2011,2011,AZ,Arizona,Value,19.6,19.6,15.4,24.7,836.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,4,INC,INCNR
2011,2011,AZ,Arizona,Value,29.9,29.9,25.3,34.9,1346.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,4,AGEYR,AGEYR5564
2011,2011,AZ,Arizona,Value,34.2,34.2,25.1,44.7,270.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,4,RACE,RACENAA
2011,2011,AZ,Arizona,Value,13.0,13.0,5.3,28.6,64.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,4,RACE,RACEASN
2011,2011,AZ,Arizona,Value,17.4,17.4,15.0,20.1,2050.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,4,EDU,EDUCOGRAD
2011,2011,AZ,Arizona,Value,19.7,19.7,16.4,23.5,1179.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,4,INC,INC75PLUS
2011,2011,AZ,Arizona,Value,20.8,20.8,10.4,37.3,82.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,4,RACE,RACE2PLUS
2011,2011,AZ,Arizona,Value,25.9,25.9,22.6,29.4,1898.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,4,EDU,EDUCOTEC
2011,2011,AZ,Arizona,Value,25.1,25.1,23.0,27.3,6150.0,Total,,,,,,OWS,OWS1,Q036,VALUE,4,OVR,OVERALL
2011,2011,AZ,Arizona,Value,21.2,21.2,19.0,23.6,4499.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,4,RACE,RACEWHT
2011,2011,AZ,Arizona,Value,36.2,36.2,27.9,45.4,536.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,4,EDU,EDUHS
2011,2011,AZ,Arizona,Value,32.3,32.3,26.7,38.4,1057.0,,,,,"$15,000 - $24,999",,OWS,OWS1,Q036,VALUE,4,INC,INC1525
2011,2011,AZ,Arizona,Value,25.4,25.4,20.7,30.9,655.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,4,AGEYR,AGEYR3544
2011,2011,CA,California,Value,24.3,24.3,21.9,26.9,2263.0,,,,,"$50,000 - $74,999",,OWS,OWS1,Q036,VALUE,6,INC,INC5075
2011,2011,CA,California,Value,15.3,15.3,14.2,16.6,6681.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,6,EDU,EDUCOGRAD
2011,2011,CA,California,Value,26.4,26.4,24.4,28.6,3146.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,6,EDU,EDUHSGRAD
2011,2011,CA,California,Value,21.2,21.2,19.7,22.7,5293.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,6,AGEYR,AGEYR65PLUS
2011,2011,CA,California,Value,23.1,23.1,21.8,24.5,7159.0,,,,Male,,,OWS,OWS1,Q036,VALUE,6,SEX,MALE
2011,2011,CA,California,Value,24.0,24.0,22.5,25.5,5375.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,6,EDU,EDUCOTEC
2011,2011,CA,California,Value,29.9,29.9,27.5,32.4,2589.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,6,INC,INCLESS15
2011,2011,CA,California,Value,25.9,25.9,23.7,28.2,2578.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,6,AGEYR,AGEYR3544
2011,2011,CA,California,Value,30.1,30.1,27.4,32.9,2203.0,,,,,"$15,000 - $24,999",,OWS,OWS1,Q036,VALUE,6,INC,INC1525
2011,2011,CA,California,Value,27.6,27.6,25.7,29.7,2969.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,6,AGEYR,AGEYR4554
2011,2011,CA,California,Value,8.1,8.1,6.3,10.4,889.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,6,RACE,RACEASN
2011,2011,CA,California,Value,17.5,17.5,14.4,21.2,1090.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,6,INC,INCNR
2011,2011,CA,California,Value,14.5,14.5,12.0,17.4,902.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,6,AGEYR,AGEYR1824
2011,2011,CA,California,Value,30.3,30.3,28.4,32.2,3923.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,6,RACE,RACEHIS
2011,2011,CA,California,Value,24.5,24.5,23.3,25.7,9929.0,,,,Female,,,OWS,OWS1,Q036,VALUE,6,SEX,FEMALE
2011,2011,CA,California,Value,26.9,26.9,21.5,33.2,315.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,6,RACE,RACE2PLUS
2011,2011,CA,California,Value,22.1,22.1,19.7,24.7,1915.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,6,INC,INC3550
2011,2011,CA,California,Value,33.1,33.1,28.5,38.1,652.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,6,RACE,RACEBLK
2011,2011,CA,California,Value,17.7,17.7,16.4,19.1,5406.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,6,INC,INC75PLUS
2011,2011,CA,California,Value,32.9,32.9,30.3,35.7,1870.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,6,EDU,EDUHS
2011,2011,CA,California,Value,37.3,37.3,27.5,48.2,151.0,,,,,,American Indian/Alaska Native,OWS,OWS1,Q036,VALUE,6,RACE,RACENAA
2011,2011,CA,California,Value,23.8,23.8,22.9,24.7,17088.0,Total,,,,,,OWS,OWS1,Q036,VALUE,6,OVR,OVERALL
2011,2011,CA,California,Value,23.2,23.2,14.8,34.6,85.0,,,,,,Hawaiian/Pacific Islander,OWS,OWS1,Q036,VALUE,6,RACE,RACEHPI
2011,2011,CA,California,Value,22.0,22.0,21.0,23.1,10988.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,6,RACE,RACEWHT
2011,2011,CA,California,Value,23.7,23.7,21.4,26.2,1826.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,6,AGEYR,AGEYR2534
2011,2011,CA,California,Value,27.6,27.6,25.6,29.8,3520.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,6,AGEYR,AGEYR5564
2011,2011,CA,California,Value,27.2,27.2,24.2,30.4,1622.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,6,INC,INC2535
2011,2011,CO,Colorado,Value,7.7,7.7,3.1,18.0,132.0,,,,,,Asian,OWS,OWS1,Q036,VALUE,8,RACE,RACEASN
2011,2011,CO,Colorado,Value,23.7,23.7,19.7,28.2,1134.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,8,INC,INC2535
2011,2011,CO,Colorado,Value,24.2,24.2,22.3,26.2,3252.0,,55 - 64,,,,,OWS,OWS1,Q036,VALUE,8,AGEYR,AGEYR5564
2011,2011,CO,Colorado,Value,17.5,17.5,14.8,20.6,1604.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,8,INC,INCNR
2011,2011,CO,Colorado,Value,21.1,21.1,19.6,22.7,5700.0,,,,Male,,,OWS,OWS1,Q036,VALUE,8,SEX,MALE
2011,2011,CO,Colorado,Value,23.5,23.5,13.0,38.6,73.0,,,,,,Other,OWS,OWS1,Q036,VALUE,8,RACE,RACEOTH
2011,2011,CO,Colorado,Value,15.6,15.6,14.4,16.9,5576.0,,,College graduate,,,,OWS,OWS1,Q036,VALUE,8,EDU,EDUCOGRAD
2011,2011,CO,Colorado,Value,22.7,22.7,20.2,25.3,1731.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,8,AGEYR,AGEYR3544
2011,2011,CO,Colorado,Value,22.3,22.3,20.4,24.3,3468.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,8,EDU,EDUCOTEC
2011,2011,CO,Colorado,Value,24.2,24.2,21.2,27.6,1706.0,,,,,"$15,000 - $24,999",,OWS,OWS1,Q036,VALUE,8,INC,INC1525
2011,2011,CO,Colorado,Value,23.0,23.0,15.5,32.7,197.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,8,RACE,RACE2PLUS
2011,2011,CO,Colorado,Value,19.3,19.3,16.3,22.6,1025.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,8,AGEYR,AGEYR2534
2011,2011,CO,Colorado,Value,19.5,19.5,17.3,21.9,1968.0,,,,,"$50,000 - $74,999",,OWS,OWS1,Q036,VALUE,8,INC,INC5075
2011,2011,HI,Hawaii,Value,23.7,23.7,19.7,28.2,694.0,,25 - 34,,,,,OWS,OWS1,Q036,VALUE,15,AGEYR,AGEYR2534
2011,2011,CO,Colorado,Value,18.3,18.3,16.7,19.9,3773.0,,,,,"$75,000 or greater",,OWS,OWS1,Q036,VALUE,8,INC,INC75PLUS
2011,2011,CO,Colorado,Value,10.2,10.2,7.6,13.7,477.0,,18 - 24,,,,,OWS,OWS1,Q036,VALUE,8,AGEYR,AGEYR1824
2011,2011,CO,Colorado,Value,25.7,25.7,21.4,30.6,744.0,,,Less than high school,,,,OWS,OWS1,Q036,VALUE,8,EDU,EDUHS
2011,2011,CO,Colorado,Value,25.9,25.9,21.8,30.4,1034.0,,,,,"Less than $15,000",,OWS,OWS1,Q036,VALUE,8,INC,INCLESS15
2011,2011,CO,Colorado,Value,20.7,20.7,19.7,21.8,12976.0,Total,,,,,,OWS,OWS1,Q036,VALUE,8,OVR,OVERALL
2011,2011,CO,Colorado,Value,24.2,24.2,22.1,26.5,2487.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,8,AGEYR,AGEYR4554
2011,2011,CO,Colorado,Value,20.3,20.3,19.0,21.7,7276.0,,,,Female,,,OWS,OWS1,Q036,VALUE,8,SEX,FEMALE
2011,2011,CO,Colorado,Value,21.3,21.3,18.6,24.3,1757.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,8,INC,INC3550
2011,2011,CO,Colorado,Value,23.5,23.5,21.4,25.7,3163.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,8,EDU,EDUHSGRAD
2011,2011,CO,Colorado,Value,34.2,34.2,26.9,42.3,250.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,8,RACE,RACEBLK
2011,2011,CO,Colorado,Value,18.9,18.9,17.8,19.9,10641.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,8,RACE,RACEWHT
2011,2011,CO,Colorado,Value,20.2,20.2,18.5,22.0,4004.0,,65 or older,,,,,OWS,OWS1,Q036,VALUE,8,AGEYR,AGEYR65PLUS
2011,2011,CO,Colorado,Value,26.5,26.5,23.3,29.9,1402.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,8,RACE,RACEHIS
2011,2011,CT,Connecticut,Value,23.0,23.0,21.4,24.7,5100.0,,,,,,Non-Hispanic White,OWS,OWS1,Q036,VALUE,9,RACE,RACEWHT
2011,2011,CT,Connecticut,Value,26.4,26.4,23.5,29.6,1493.0,,,Some college or technical school,,,,OWS,OWS1,Q036,VALUE,9,EDU,EDUCOTEC
2011,2011,CT,Connecticut,Value,29.0,29.0,25.9,32.3,1579.0,,,High school graduate,,,,OWS,OWS1,Q036,VALUE,9,EDU,EDUHSGRAD
2011,2011,CT,Connecticut,Value,27.5,27.5,22.8,32.7,727.0,,,,,"$35,000 - $49,999",,OWS,OWS1,Q036,VALUE,9,INC,INC3550
2011,2011,CT,Connecticut,Value,27.0,27.0,24.0,30.3,1287.0,,45 - 54,,,,,OWS,OWS1,Q036,VALUE,9,AGEYR,AGEYR4554
2011,2011,CT,Connecticut,Value,24.7,24.7,20.3,29.7,549.0,,,,,"$25,000 - $34,999",,OWS,OWS1,Q036,VALUE,9,INC,INC2535
2011,2011,CT,Connecticut,Value,24.8,24.8,20.2,29.9,911.0,,,,,Data not reported,,OWS,OWS1,Q036,VALUE,9,INC,INCNR
2011,2011,CT,Connecticut,Value,30.1,30.1,17.8,46.1,57.0,,,,,,2 or more races,OWS,OWS1,Q036,VALUE,9,RACE,RACE2PLUS
2011,2011,CT,Connecticut,Value,24.5,24.5,23.0,26.0,6457.0,Total,,,,,,OWS,OWS1,Q036,VALUE,9,OVR,OVERALL
2011,2011,CT,Connecticut,Value,32.6,32.6,27.0,38.7,501.0,,,,,,Hispanic,OWS,OWS1,Q036,VALUE,9,RACE,RACEHIS
2011,2011,CT,Connecticut,Value,25.4,25.4,21.7,29.5,907.0,,35 - 44,,,,,OWS,OWS1,Q036,VALUE,9,AGEYR,AGEYR3544
2011,2011,CT,Connecticut,Value,32.8,32.8,26.8,39.5,467.0,,,,,,Non-Hispanic Black,OWS,OWS1,Q036,VALUE,9,RACE,RACEBLK
2011,2011,CT,Connecticut,Value,36.0,36.0,22.1,52.9,53.0,,,,,,Other,OWS,OWS1,Q036,VALUE,9,RACE,RACEOTH
